ticker,open_date,strategy,entry_price,exit_price,entry_iv,exit_iv,pnl,win
ETN,2024-04-04,Vertical Call,320.1600036621094,325.4800022670201,0.3265448205566406,0.2612358564453125,1.246251532997233,True
ETN,2024-01-04,Vertical Call,234.47999572753906,237.88427952357702,0.6953155468750001,0.5562524375000001,1.088883014990857,True
ETN,2023-10-04,Iron Condor,209.33999633789062,214.69142259870256,0.6953155468750001,0.5562524375000001,1.2781662258592796,True
ETN,2023-07-03,Vertical Call,200.6300048828125,204.6264354160854,0.6953155468750001,0.5562524375000001,1.4939554538242614,True
FTNT,2025-04-08,Vertical Call,88.1500015258789,92.13428715297154,0.6425816992187501,0.5140653593750001,3.3899196467310344,True
FTNT,2025-01-07,Iron Condor,95.93000030517578,98.87928553989956,1.01172369140625,0.809378953125,1.5372069349220294,True
FTNT,2024-10-10,Long ATM Straddle,82.4800033569336,84.13143266950335,0.73437765625,0.587502125,2.002217804748584,True
FTNT,2024-07-09,Iron Condor,60.279998779296875,61.6578562600272,0.9531254687499999,0.762500375,1.1428811451830632,True
FTNT,2024-04-04,Iron Condor,69.2300033569336,71.06428854806083,0.9531254687499999,0.762500375,1.3247761824234572,True
FTNT,2024-01-05,Iron Condor,58.34000015258789,59.55571474347796,0.9531254687499999,0.762500375,1.0419219983805053,True
FTNT,2023-10-05,Iron Condor,58.02000045776367,59.28714343479701,0.9531254687499999,0.762500375,1.0919880791415832,True
GE,2025-03-24,Vertical Call,210.22999572753906,215.69713810511996,0.8271501660156249,0.6617201328125,1.9504147203141289,True
GE,2024-12-20,Iron Condor,168.3699951171875,173.1785648890904,1.0800827246093752,0.8640661796875002,1.4279770479758227,True
GE,2024-09-26,Vertical Call,184.58999633789062,189.10499790736608,0.94726615234375,0.757812921875,1.8344716638425393,True
GE,2024-06-24,Iron Condor,160.5399932861328,164.83499363490512,1.0800827246093752,0.8640661796875002,1.3376730186842847,True
GE,2024-03-27,Iron Condor,143.75099182128906,147.36061423165458,1.0800827246093752,0.8640661796875002,1.2555121758231027,True
GE,2023-12-22,Vertical Call,101.10933685302734,102.81096649169922,1.0800827246093752,0.8640661796875002,1.2622199578452624,True
GE,2023-09-26,Iron Condor,87.73343658447266,89.51487731933592,1.0800827246093752,0.8640661796875002,1.0152575826367245,True
GE,2023-06-26,Vertical Call,83.35993957519531,84.93159648350307,1.0800827246093752,0.8640661796875002,1.4140397500738662,True
GNRC,2025-04-01,Vertical Call,126.33000183105469,130.60071182250977,0.40015248291015626,0.32012198632812505,2.5354487826849166,True
GNRC,2025-01-14,Iron Condor,160.5,164.47428349086218,0.445318046875,0.3562544375,1.2380945454399268,True
GNRC,2024-10-03,Iron Condor,158.02000427246094,162.6514325823103,0.445318046875,0.3562544375,1.4654563297770005,True
GNRC,2024-07-02,Long ATM Straddle,137.3000030517578,141.9135753086635,0.3751283190917969,0.30010265527343755,3.3602127854043236,True
GNRC,2024-04-03,Long ATM Straddle,128.25999450683594,132.17928041730607,0.39063109375,0.312504875,3.055735286392248,True
GNRC,2024-01-17,Iron Condor,114.48999786376953,118.51571110316686,0.4982960327148438,0.39863682617187507,1.758106958909841,True
GNRC,2023-10-04,Iron Condor,101.70999908447266,105.18571363176618,0.6398961791992188,0.5119169433593751,1.7086395529346432,True
GOOG,2025-03-26,Vertical Call,167.13999938964844,172.09300013950892,0.340826904296875,0.2726615234375,2.222538336700171,True
GOOG,2025-01-03,Iron Condor,193.1300048828125,198.21893310546875,0.47949739257812496,0.3835979140625,1.3174877269184848,True
GOOG,2024-10-01,Vertical Call,168.4199981689453,171.25407191685267,0.340826904296875,0.2726615234375,1.2620563674382297,True
GOOG,2024-06-24,Vertical Call,180.7899932861328,183.8514208112444,0.35352208984374994,0.28281767187499995,1.2700208690199788,True
GOOG,2024-03-27,Iron Condor,151.94000244140625,155.50892857142858,0.6035195898437502,0.4828156718750002,1.1744524393431655,True
GOOG,2023-12-29,Vertical Call,140.92999267578125,143.4517081124442,0.914063359375,0.7312506875000001,1.3420043112102047,True
